class,symbol,tissue_type,TPM,organ,kinase_percentile
Light,HK2,Brain - Anterior cingulate cortex (BA24),0.96,brain,17
Light,HK2,Brain - Caudate (basal ganglia),1.722,brain,22
Light,HK2,Brain - Cerebellar Hemisphere,0.8015,cerebellar_hemisphere,14.000000000000002
Light,HK2,Brain - Cerebellum,0.8422,cerebellum,13
Light,HK2,Brain - Cortex,0.94095,prefrontal_cortex,14.000000000000002
Light,HK2,Brain - Frontal Cortex (BA9),1.033,frontal_cortex,15
Light,HK2,Brain - Hippocampus,2.286,hippocampus,28.000000000000004
Light,HK2,Brain - Hypothalamus,2.718,brain,27
Light,HK2,Brain - Nucleus accumbens (basal ganglia),1.365,brain,19
Light,HK2,Brain - Putamen (basal ganglia),1.4905,brain,23
Light,HK2,Brain - Spinal cord (cervical c-1),8.909,spinal_cord,55.00000000000001
Light,HK2,Brain - Substantia nigra,3.2085,brain,33
Light,HK2,Breast - Mammary Tissue,20.765,breast,66
Light,HK2,Cervix - Ectocervix,6.4785,ectocervix,33
Light,HK2,Cervix - Endocervix,4.601,uterine_cervix,28.000000000000004
Light,HK2,Colon - Sigmoid,1.843,colon,22
Light,HK2,Colon - Transverse,40.505,colon,90
Light,HK2,Esophagus - Gastroesophageal Junction,2.7835,esophagus,26
Light,HK2,Esophagus - Mucosa,25.22,esophagus,78
Light,HK2,Esophagus - Muscularis,2.842,esophagus,27
Light,HK2,Fallopian Tube,8.132,fallopian_tube,37
Light,HK2,Heart - Atrial Appendage,3.683,heart,37
Light,HK2,Heart - Left Ventricle,3.579,heart,50
Light,HK2,Kidney - Cortex,1.002,kidney,17
Light,HK2,Liver,0.4554,liver,22
Light,HK2,Lung,22.38,lung,62
Light,HK2,Minor Salivary Gland,17,salivary_gland,65
Light,HK2,Muscle - Skeletal,20.8,skeletal_muscle,82
Light,HK2,Nerve - Tibial,6.458,nerve,31
Light,HK2,Ovary,29.86,ovary,73
Light,HK2,Pancreas,1.659,pancreas,28.000000000000004
Light,HK2,Pituitary,2.588,pituitary_gland,20
Light,HK2,Prostate,6.333,prostate,32
Light,HK2,Skin - Not Sun Exposed (Suprapubic),19.09,skin,66
Light,HK2,Skin - Sun Exposed (Lower leg),21.17,skin,68
Light,HK2,Small Intestine - Terminal Ileum,15.39,small_intestine,59
Light,HK2,Spleen,11.9,spleen,48
Light,HK2,Stomach,15.505,stomach,71
Light,HK2,Testis,69.23,testis,92
Light,HK2,Thyroid,11.615,thyroid_gland,43
Light,HK2,Uterus,2.323,uterus,23
Light,HK2,Vagina,20.41,vagina,64
Light,HK2,Whole Blood,37.18,NA,87
Light,EIF2AK3,Adipose - Subcutaneous,12.195,adipose_tissue,49
Light,EIF2AK3,Adipose - Visceral (Omentum),12.66,adipose_tissue,53
Light,EIF2AK3,Adrenal Gland,10.105,adrenal_gland,55.00000000000001
Light,EIF2AK3,Artery - Aorta,12.83,aorta,51
Light,EIF2AK3,Artery - Coronary,13.25,coronary_artery,51
Light,EIF2AK3,Artery - Tibial,12.22,NA,50
Light,EIF2AK3,Bladder,18.17,urinary_bladder,57.99999999999999
Light,EIF2AK3,Brain - Amygdala,3.4455,amygdala,36
Light,EIF2AK3,Brain - Anterior cingulate cortex (BA24),3.138,brain,33
Light,EIF2AK3,Brain - Caudate (basal ganglia),3.402,brain,32
Light,EIF2AK3,Brain - Cerebellar Hemisphere,8.9115,cerebellar_hemisphere,41
Light,EIF2AK3,Brain - Cerebellum,8.407,cerebellum,39
Light,EIF2AK3,Brain - Cortex,3.8975,prefrontal_cortex,32
Light,EIF2AK3,Brain - Frontal Cortex (BA9),4.478,frontal_cortex,34
Light,EIF2AK3,Brain - Hippocampus,3.299,hippocampus,34
Light,EIF2AK3,Brain - Hypothalamus,4.191,brain,35
Light,EIF2AK3,Brain - Nucleus accumbens (basal ganglia),3.807,brain,34
Light,EIF2AK3,Brain - Putamen (basal ganglia),2.8685,brain,33
Light,EIF2AK3,Brain - Spinal cord (cervical c-1),7.306,spinal_cord,49
Light,EIF2AK3,Brain - Substantia nigra,3.959,brain,37
Light,EIF2AK3,Breast - Mammary Tissue,14.44,breast,53
Light,EIF2AK3,Cervix - Ectocervix,19.085,ectocervix,60
Light,EIF2AK3,Cervix - Endocervix,23.08,uterine_cervix,62
Light,EIF2AK3,Colon - Sigmoid,7.358,colon,40
Light,EIF2AK3,Colon - Transverse,10.0065,colon,47
Light,EIF2AK3,Esophagus - Gastroesophageal Junction,7.806,esophagus,41
Light,EIF2AK3,Esophagus - Mucosa,10.24,esophagus,52
Light,EIF2AK3,Esophagus - Muscularis,6.8275,esophagus,39
Light,EIF2AK3,Fallopian Tube,14.34,fallopian_tube,50
Light,EIF2AK3,Heart - Atrial Appendage,6.316,heart,51
Light,EIF2AK3,Heart - Left Ventricle,2.98,heart,44
Light,EIF2AK3,Kidney - Cortex,5.356,kidney,44
Light,EIF2AK3,Liver,6.115,liver,64
Light,EIF2AK3,Lung,15.81,lung,49
Light,EIF2AK3,Minor Salivary Gland,27.35,salivary_gland,81
Light,EIF2AK3,Muscle - Skeletal,4.354,skeletal_muscle,51
Light,EIF2AK3,Nerve - Tibial,18.93,nerve,56.99999999999999
Light,EIF2AK3,Ovary,12.74,ovary,48
Light,EIF2AK3,Pancreas,20.27,pancreas,90
Light,EIF2AK3,Pituitary,18.01,pituitary_gland,63
Light,EIF2AK3,Prostate,14.185,prostate,53
Light,EIF2AK3,Skin - Not Sun Exposed (Suprapubic),11.87,skin,51
Light,EIF2AK3,Skin - Sun Exposed (Lower leg),11.79,skin,49
Light,EIF2AK3,Small Intestine - Terminal Ileum,11.01,small_intestine,46
Light,EIF2AK3,Spleen,13.11,spleen,51
Light,EIF2AK3,Stomach,16.92,stomach,74
Light,EIF2AK3,Testis,5.357,testis,24
Light,EIF2AK3,Thyroid,18.45,thyroid_gland,56.00000000000001
Light,EIF2AK3,Uterus,11.96,uterus,45
Light,EIF2AK3,Vagina,16.17,vagina,55.00000000000001
Light,EIF2AK3,Whole Blood,2.092,NA,44
Light,ZAP70,Adipose - Subcutaneous,4.19,adipose_tissue,30
Light,ZAP70,Adipose - Visceral (Omentum),6.315,adipose_tissue,37
Light,ZAP70,Adrenal Gland,1.141,adrenal_gland,21
Light,ZAP70,Artery - Aorta,2.719,aorta,25
Light,ZAP70,Artery - Coronary,3.57,coronary_artery,28.000000000000004
Light,ZAP70,Artery - Tibial,0.9481,NA,19
Light,ZAP70,Bladder,5.53,urinary_bladder,30
Light,ZAP70,Brain - Amygdala,0.65835,amygdala,13
Light,ZAP70,Brain - Anterior cingulate cortex (BA24),0.5678,brain,12
Light,ZAP70,Brain - Caudate (basal ganglia),0.80445,brain,15
Light,ZAP70,Brain - Cerebellar Hemisphere,1.595,cerebellar_hemisphere,20
Light,ZAP70,Brain - Cerebellum,1.68,cerebellum,19
Light,ZAP70,Brain - Cortex,0.84065,prefrontal_cortex,14.000000000000002
Light,ZAP70,Brain - Frontal Cortex (BA9),0.6325,frontal_cortex,12
Light,ZAP70,Brain - Hippocampus,0.7476,hippocampus,15
Light,ZAP70,Brain - Hypothalamus,1.258,brain,17
Light,ZAP70,Brain - Nucleus accumbens (basal ganglia),0.6652,brain,12
Light,ZAP70,Brain - Putamen (basal ganglia),0.9833,brain,19
Light,ZAP70,Brain - Spinal cord (cervical c-1),1.824,spinal_cord,23
Light,ZAP70,Brain - Substantia nigra,0.92135,brain,17
Light,ZAP70,Breast - Mammary Tissue,4.184,breast,28.000000000000004
Light,ZAP70,Cervix - Ectocervix,4.585,ectocervix,28.999999999999996
Light,ZAP70,Cervix - Endocervix,4.99,uterine_cervix,28.999999999999996
Light,ZAP70,Colon - Sigmoid,1.372,colon,18
Light,ZAP70,Colon - Transverse,5.1715,colon,32
Light,ZAP70,Esophagus - Gastroesophageal Junction,1.447,esophagus,20
Light,ZAP70,Esophagus - Mucosa,3.663,esophagus,28.999999999999996
Light,ZAP70,Esophagus - Muscularis,1.4985,esophagus,21
Light,ZAP70,Fallopian Tube,6.805,fallopian_tube,34
Light,ZAP70,Heart - Atrial Appendage,1.422,heart,23
Light,ZAP70,Heart - Left Ventricle,0.5176,heart,21
Light,ZAP70,Kidney - Cortex,2.17,kidney,27
Light,ZAP70,Liver,3.264,liver,46
Light,ZAP70,Lung,22.06,lung,60
Light,ZAP70,Minor Salivary Gland,3.088,salivary_gland,26
Light,ZAP70,Muscle - Skeletal,0.62725,skeletal_muscle,25
Light,ZAP70,Nerve - Tibial,3.5495,nerve,24
Light,ZAP70,Ovary,1.619,ovary,22
Light,ZAP70,Pancreas,0.71965,pancreas,21
Light,ZAP70,Pituitary,2.424,pituitary_gland,18
Light,ZAP70,Prostate,5.022,prostate,28.999999999999996
Light,ZAP70,Skin - Not Sun Exposed (Suprapubic),3.272,skin,27
Light,ZAP70,Skin - Sun Exposed (Lower leg),2.429,skin,22
Light,ZAP70,Small Intestine - Terminal Ileum,22.36,small_intestine,73
Light,ZAP70,Spleen,72.305,spleen,90
Light,ZAP70,Stomach,4.43,stomach,34
Light,ZAP70,Testis,6.446,testis,28.000000000000004
Light,ZAP70,Thyroid,7.024,thyroid_gland,31
Light,ZAP70,Uterus,4.129,uterus,28.000000000000004
Light,ZAP70,Vagina,5.908,vagina,30
Light,ZAP70,Whole Blood,55.85,NA,91
Light,MAP4K4,Adipose - Subcutaneous,51.07,adipose_tissue,88
Light,MAP4K4,Adipose - Visceral (Omentum),44.03,adipose_tissue,89
Light,MAP4K4,Adrenal Gland,8.5725,adrenal_gland,49
Light,MAP4K4,Artery - Aorta,32.57,aorta,77
Light,MAP4K4,Artery - Coronary,31.51,coronary_artery,77
Light,MAP4K4,Artery - Tibial,29.58,NA,75
Light,MAP4K4,Bladder,21.61,urinary_bladder,63
Light,MAP4K4,Brain - Amygdala,90.245,amygdala,99
Light,MAP4K4,Brain - Anterior cingulate cortex (BA24),40.68,brain,91
Light,MAP4K4,Brain - Caudate (basal ganglia),56.865,brain,96
Light,MAP4K4,Brain - Cerebellar Hemisphere,33.93,cerebellar_hemisphere,76
Light,MAP4K4,Brain - Cerebellum,33.12,cerebellum,76
Light,MAP4K4,Brain - Cortex,39.02,prefrontal_cortex,86
Light,MAP4K4,Brain - Frontal Cortex (BA9),46.46,frontal_cortex,88
Light,MAP4K4,Brain - Hippocampus,100.6,hippocampus,99
Light,MAP4K4,Brain - Hypothalamus,62.36,brain,98
Light,MAP4K4,Brain - Nucleus accumbens (basal ganglia),41.43,brain,90
Light,MAP4K4,Brain - Putamen (basal ganglia),71.255,brain,99
Light,MAP4K4,Brain - Spinal cord (cervical c-1),189.5,spinal_cord,99
Light,MAP4K4,Brain - Substantia nigra,102.2,brain,99
Light,MAP4K4,Breast - Mammary Tissue,39.57,breast,85
Light,MAP4K4,Cervix - Ectocervix,35.595,ectocervix,78
Light,MAP4K4,Cervix - Endocervix,31.21,uterine_cervix,73
Light,MAP4K4,Colon - Sigmoid,25.28,colon,74
Light,MAP4K4,Colon - Transverse,14.28,colon,61
Light,MAP4K4,Esophagus - Gastroesophageal Junction,21.52,esophagus,71
Light,MAP4K4,Esophagus - Mucosa,32.23,esophagus,83
Light,MAP4K4,Esophagus - Muscularis,21.71,esophagus,72
Light,MAP4K4,Fallopian Tube,29.99,fallopian_tube,73
Light,MAP4K4,Heart - Atrial Appendage,16.54,heart,79
Light,MAP4K4,Heart - Left Ventricle,15.56,heart,84
Light,MAP4K4,Kidney - Cortex,7.501,kidney,56.00000000000001
Light,MAP4K4,Liver,11.17,liver,81
Light,MAP4K4,Lung,40.23,lung,80
Light,MAP4K4,Minor Salivary Gland,21.17,salivary_gland,73
Light,MAP4K4,Muscle - Skeletal,19.845,skeletal_muscle,81
Light,MAP4K4,Nerve - Tibial,53.565,nerve,88
Light,MAP4K4,Ovary,29.21,ovary,73
Light,MAP4K4,Pancreas,6.1705,pancreas,61
Light,MAP4K4,Pituitary,11.65,pituitary_gland,49
Light,MAP4K4,Prostate,16.875,prostate,59
Light,MAP4K4,Skin - Not Sun Exposed (Suprapubic),21.54,skin,70
Light,MAP4K4,Skin - Sun Exposed (Lower leg),25.53,skin,72
Light,MAP4K4,Small Intestine - Terminal Ileum,17.81,small_intestine,65
Light,MAP4K4,Spleen,24.31,spleen,67
Light,MAP4K4,Stomach,13.715,stomach,67
Light,MAP4K4,Testis,38.92,testis,80
Light,MAP4K4,Thyroid,24.465,thyroid_gland,66
Light,MAP4K4,Uterus,32.95,uterus,72
Light,MAP4K4,Vagina,35.13,vagina,78
Light,MAP4K4,Whole Blood,51.66,NA,91
Light,BUB1,Adipose - Subcutaneous,0.4082,adipose_tissue,13
Light,BUB1,Adipose - Visceral (Omentum),0.3055,adipose_tissue,10
Light,BUB1,Adrenal Gland,0.44715,adrenal_gland,14.000000000000002
Light,BUB1,Artery - Aorta,0.3874,aorta,13
Light,BUB1,Artery - Coronary,0.4263,coronary_artery,12
Light,BUB1,Artery - Tibial,0.2169,NA,11
Light,BUB1,Bladder,0.9921,urinary_bladder,15
Light,BUB1,Brain - Amygdala,0.10255,amygdala,7.000000000000001
Light,BUB1,Brain - Anterior cingulate cortex (BA24),0.08282,brain,5
Light,BUB1,Brain - Caudate (basal ganglia),0.1825,brain,8
Light,BUB1,Brain - Cerebellar Hemisphere,0.066495,cerebellar_hemisphere,5
Light,BUB1,Brain - Cerebellum,0.06187,cerebellum,4
Light,BUB1,Brain - Cortex,0.097585,prefrontal_cortex,5
Light,BUB1,Brain - Frontal Cortex (BA9),0.1148,frontal_cortex,7.000000000000001
Light,BUB1,Brain - Hippocampus,0.1369,hippocampus,7.000000000000001
Light,BUB1,Brain - Hypothalamus,0.1051,brain,5
Light,BUB1,Brain - Nucleus accumbens (basal ganglia),0.2243,brain,9
Light,BUB1,Brain - Putamen (basal ganglia),0.15745,brain,8
Light,BUB1,Brain - Spinal cord (cervical c-1),0.3662,spinal_cord,10
Light,BUB1,Brain - Substantia nigra,0.16755,brain,9
Light,BUB1,Breast - Mammary Tissue,0.4046,breast,10
Light,BUB1,Cervix - Ectocervix,0.40875,ectocervix,11
Light,BUB1,Cervix - Endocervix,0.4168,uterine_cervix,11
Light,BUB1,Colon - Sigmoid,0.1801,colon,7.000000000000001
Light,BUB1,Colon - Transverse,1.9115,colon,18
Light,BUB1,Esophagus - Gastroesophageal Junction,0.17975,esophagus,8
Light,BUB1,Esophagus - Mucosa,5.526,esophagus,36
Light,BUB1,Esophagus - Muscularis,0.17215,esophagus,8
Light,BUB1,Fallopian Tube,0.4265,fallopian_tube,9
Light,BUB1,Heart - Atrial Appendage,0.2547,heart,13
Light,BUB1,Heart - Left Ventricle,0.1296,heart,13
Light,BUB1,Kidney - Cortex,0.165,kidney,7.000000000000001
Light,BUB1,Liver,0.09851,liver,11
Light,BUB1,Lung,1.513,lung,16
Light,BUB1,Minor Salivary Gland,0.8025,salivary_gland,14.000000000000002
Light,BUB1,Muscle - Skeletal,0.082995,skeletal_muscle,12
Light,BUB1,Nerve - Tibial,0.39695,nerve,10
Light,BUB1,Ovary,0.4657,ovary,13
Light,BUB1,Pancreas,0.096635,pancreas,7.000000000000001
Light,BUB1,Pituitary,0.1016,pituitary_gland,3
Light,BUB1,Prostate,0.34795,prostate,8
Light,BUB1,Skin - Not Sun Exposed (Suprapubic),1.754,skin,20
Light,BUB1,Skin - Sun Exposed (Lower leg),1.818,skin,19
Light,BUB1,Small Intestine - Terminal Ileum,2.582,small_intestine,20
Light,BUB1,Spleen,4.905,spleen,30
Light,BUB1,Stomach,0.51705,stomach,11
Light,BUB1,Testis,46.73,testis,85
Light,BUB1,Thyroid,0.31215,thyroid_gland,8
Light,BUB1,Uterus,0.4277,uterus,12
Light,BUB1,Vagina,2.082,vagina,19
Light,BUB1,Whole Blood,0.9683,NA,33
Light,MERTK,Adipose - Subcutaneous,27.605,adipose_tissue,74
Light,MERTK,Adipose - Visceral (Omentum),20.46,adipose_tissue,68
Light,MERTK,Adrenal Gland,59.465,adrenal_gland,95
Light,MERTK,Artery - Aorta,37.37,aorta,81
Light,MERTK,Artery - Coronary,31.81,coronary_artery,78
Light,MERTK,Artery - Tibial,50.55,NA,86
Light,MERTK,Bladder,29,urinary_bladder,74
Light,MERTK,Brain - Amygdala,9.4225,amygdala,66
Light,MERTK,Brain - Anterior cingulate cortex (BA24),11.99,brain,66
Light,MERTK,Brain - Caudate (basal ganglia),15.795,brain,77
Light,MERTK,Brain - Cerebellar Hemisphere,3.287,cerebellar_hemisphere,28.000000000000004
Light,MERTK,Brain - Cerebellum,5.92,cerebellum,34
Light,MERTK,Brain - Cortex,13.475,prefrontal_cortex,64
Light,MERTK,Brain - Frontal Cortex (BA9),12.48,frontal_cortex,59
Light,MERTK,Brain - Hippocampus,5.807,hippocampus,50
Light,MERTK,Brain - Hypothalamus,5.697,brain,42
Light,MERTK,Brain - Nucleus accumbens (basal ganglia),13.75,brain,70
Light,MERTK,Brain - Putamen (basal ganglia),12.38,brain,74
Light,MERTK,Brain - Spinal cord (cervical c-1),5.627,spinal_cord,41
Light,MERTK,Brain - Substantia nigra,6.2565,brain,50
Light,MERTK,Breast - Mammary Tissue,20.23,breast,65
Light,MERTK,Cervix - Ectocervix,20.505,ectocervix,63
Light,MERTK,Cervix - Endocervix,27.02,uterine_cervix,69
Light,MERTK,Colon - Sigmoid,14.26,colon,56.99999999999999
Light,MERTK,Colon - Transverse,12.66,colon,55.00000000000001
Light,MERTK,Esophagus - Gastroesophageal Junction,23.435,esophagus,73
Light,MERTK,Esophagus - Mucosa,6.113,esophagus,38
Light,MERTK,Esophagus - Muscularis,16.235,esophagus,62
Light,MERTK,Fallopian Tube,32.41,fallopian_tube,76
Light,MERTK,Heart - Atrial Appendage,5.35,heart,47
Light,MERTK,Heart - Left Ventricle,2.601,heart,42
Light,MERTK,Kidney - Cortex,8.601,kidney,61
Light,MERTK,Liver,6.803,liver,67
Light,MERTK,Lung,24.55,lung,64
Light,MERTK,Minor Salivary Gland,8.85,salivary_gland,45
Light,MERTK,Muscle - Skeletal,1.8405,skeletal_muscle,37
Light,MERTK,Nerve - Tibial,26.52,nerve,68
Light,MERTK,Ovary,22.67,ovary,66
Light,MERTK,Pancreas,5.9505,pancreas,60
Light,MERTK,Pituitary,19.65,pituitary_gland,66
Light,MERTK,Prostate,19.81,prostate,65
Light,MERTK,Skin - Not Sun Exposed (Suprapubic),7.023,skin,40
Light,MERTK,Skin - Sun Exposed (Lower leg),8.633,skin,43
Light,MERTK,Small Intestine - Terminal Ileum,18.63,small_intestine,67
Light,MERTK,Spleen,49.46,spleen,84
Light,MERTK,Stomach,15.39,stomach,70
Light,MERTK,Testis,35.52,testis,77
Light,MERTK,Thyroid,19.335,thyroid_gland,57.99999999999999
Light,MERTK,Uterus,22.19,uterus,62
Light,MERTK,Vagina,16.39,vagina,55.00000000000001
Light,MERTK,Whole Blood,2.982,NA,49
Light,MAP3K2,Adipose - Subcutaneous,16.865,adipose_tissue,60
Light,MAP3K2,Adipose - Visceral (Omentum),12.45,adipose_tissue,53
Light,MAP3K2,Adrenal Gland,9.122,adrenal_gland,52
Light,MAP3K2,Artery - Aorta,18.33,aorta,62
Light,MAP3K2,Artery - Coronary,15.58,coronary_artery,56.99999999999999
Light,MAP3K2,Artery - Tibial,19.7,NA,64
Light,MAP3K2,Bladder,16.11,urinary_bladder,54
Light,MAP3K2,Brain - Amygdala,3.7195,amygdala,38
Light,MAP3K2,Brain - Anterior cingulate cortex (BA24),3.762,brain,36
Light,MAP3K2,Brain - Caudate (basal ganglia),4.472,brain,38
Light,MAP3K2,Brain - Cerebellar Hemisphere,14.135,cerebellar_hemisphere,49
Light,MAP3K2,Brain - Cerebellum,13.86,cerebellum,49
Light,MAP3K2,Brain - Cortex,4.305,prefrontal_cortex,34
Light,MAP3K2,Brain - Frontal Cortex (BA9),4.981,frontal_cortex,37
Light,MAP3K2,Brain - Hippocampus,4.303,hippocampus,41
Light,MAP3K2,Brain - Hypothalamus,5.131,brain,40
Light,MAP3K2,Brain - Nucleus accumbens (basal ganglia),5.114,brain,38
Light,MAP3K2,Brain - Putamen (basal ganglia),3.6075,brain,38
Light,MAP3K2,Brain - Spinal cord (cervical c-1),8.365,spinal_cord,53
Light,MAP3K2,Brain - Substantia nigra,4.671,brain,41
Light,MAP3K2,Breast - Mammary Tissue,14.42,breast,53
Light,MAP3K2,Cervix - Ectocervix,16.785,ectocervix,55.00000000000001
Light,MAP3K2,Cervix - Endocervix,18.83,uterine_cervix,56.00000000000001
Light,MAP3K2,Colon - Sigmoid,13.57,colon,56.00000000000001
Light,MAP3K2,Colon - Transverse,11.27,colon,51
Light,MAP3K2,Esophagus - Gastroesophageal Junction,12.755,esophagus,54
Light,MAP3K2,Esophagus - Mucosa,8.822,esophagus,48
Light,MAP3K2,Esophagus - Muscularis,12.155,esophagus,53
Light,MAP3K2,Fallopian Tube,16.13,fallopian_tube,54
Light,MAP3K2,Heart - Atrial Appendage,5.16,heart,46
Light,MAP3K2,Heart - Left Ventricle,3.301,heart,47
Light,MAP3K2,Kidney - Cortex,5.525,kidney,46
Light,MAP3K2,Liver,7.464,liver,70
Light,MAP3K2,Lung,18.4,lung,53
Light,MAP3K2,Minor Salivary Gland,12.46,salivary_gland,55.00000000000001
Light,MAP3K2,Muscle - Skeletal,7.806,skeletal_muscle,64
Light,MAP3K2,Nerve - Tibial,19.07,nerve,57.99999999999999
Light,MAP3K2,Ovary,18.92,ovary,61
Light,MAP3K2,Pancreas,5.0465,pancreas,54
Light,MAP3K2,Pituitary,13.35,pituitary_gland,52
Light,MAP3K2,Prostate,12.965,prostate,49
Light,MAP3K2,Skin - Not Sun Exposed (Suprapubic),17.04,skin,62
Light,MAP3K2,Skin - Sun Exposed (Lower leg),16.67,skin,59
Light,MAP3K2,Small Intestine - Terminal Ileum,14.25,small_intestine,56.00000000000001
Light,MAP3K2,Spleen,14.86,spleen,53
Light,MAP3K2,Stomach,8.7765,stomach,51
Light,MAP3K2,Testis,10.72,testis,40
Light,MAP3K2,Thyroid,19.625,thyroid_gland,59
Light,MAP3K2,Uterus,20.33,uterus,57.99999999999999
Light,MAP3K2,Vagina,15.35,vagina,54
Light,MAP3K2,Whole Blood,15.1,NA,75
Light,MAP3K19,Adipose - Subcutaneous,0.03374,adipose_tissue,2
Light,MAP3K19,Adipose - Visceral (Omentum),0.01605,adipose_tissue,2
Light,MAP3K19,Adrenal Gland,0.02419,adrenal_gland,3
Light,MAP3K19,Artery - Aorta,0.01769,aorta,2
Light,MAP3K19,Artery - Coronary,0.01607,coronary_artery,2
Light,MAP3K19,Artery - Tibial,0.01821,NA,2
Light,MAP3K19,Bladder,0.04123,urinary_bladder,2
Light,MAP3K19,Brain - Amygdala,0.13335,amygdala,8
Light,MAP3K19,Brain - Anterior cingulate cortex (BA24),0.09283,brain,6
Light,MAP3K19,Brain - Caudate (basal ganglia),0.15045,brain,7.000000000000001
Light,MAP3K19,Brain - Cerebellar Hemisphere,0.02862,cerebellar_hemisphere,3
Light,MAP3K19,Brain - Cerebellum,0.03017,cerebellum,2
Light,MAP3K19,Brain - Cortex,0.072365,prefrontal_cortex,4
Light,MAP3K19,Brain - Frontal Cortex (BA9),0.05561,frontal_cortex,4
Light,MAP3K19,Brain - Hippocampus,0.1827,hippocampus,8
Light,MAP3K19,Brain - Hypothalamus,0.5096,brain,11
Light,MAP3K19,Brain - Nucleus accumbens (basal ganglia),0.1571,brain,7.000000000000001
Light,MAP3K19,Brain - Putamen (basal ganglia),0.014665,brain,2
Light,MAP3K19,Brain - Spinal cord (cervical c-1),0.09236,spinal_cord,5
Light,MAP3K19,Brain - Substantia nigra,0.15265,brain,8
Light,MAP3K19,Breast - Mammary Tissue,0.028445,breast,1
Light,MAP3K19,Cervix - Ectocervix,0.051665,ectocervix,3
Light,MAP3K19,Cervix - Endocervix,0.06443,uterine_cervix,3
Light,MAP3K19,Colon - Sigmoid,0.01736,colon,2
Light,MAP3K19,Colon - Transverse,0.03545,colon,2
Light,MAP3K19,Esophagus - Gastroesophageal Junction,0.01916,esophagus,2
Light,MAP3K19,Esophagus - Mucosa,0.0166,esophagus,2
Light,MAP3K19,Esophagus - Muscularis,0.01937,esophagus,1
Light,MAP3K19,Fallopian Tube,0.9301,fallopian_tube,13
Light,MAP3K19,Heart - Atrial Appendage,0.006568,heart,1
Light,MAP3K19,Heart - Left Ventricle,0.004832,heart,2
Light,MAP3K19,Kidney - Cortex,0.014,kidney,1
Light,MAP3K19,Liver,0.02116,liver,4
Light,MAP3K19,Lung,0.3561,lung,8
Light,MAP3K19,Minor Salivary Gland,0.04571,salivary_gland,2
Light,MAP3K19,Muscle - Skeletal,0.01765,skeletal_muscle,4
Light,MAP3K19,Nerve - Tibial,0.0298,nerve,2
Light,MAP3K19,Ovary,0.01799,ovary,2
Light,MAP3K19,Pancreas,0.010585,pancreas,1
Light,MAP3K19,Pituitary,0.2203,pituitary_gland,5
Light,MAP3K19,Prostate,0.04598,prostate,2
Light,MAP3K19,Skin - Not Sun Exposed (Suprapubic),0.0246,skin,2
Light,MAP3K19,Skin - Sun Exposed (Lower leg),0.03423,skin,2
Light,MAP3K19,Small Intestine - Terminal Ileum,0.032,small_intestine,2
Light,MAP3K19,Spleen,0.05937,spleen,5
Light,MAP3K19,Stomach,0.01996,stomach,1
Light,MAP3K19,Testis,11.39,testis,42
Light,MAP3K19,Thyroid,0.02294,thyroid_gland,2
Light,MAP3K19,Uterus,0.02308,uterus,2
Light,MAP3K19,Vagina,0.02084,vagina,2
Light,MAP3K19,Whole Blood,0.008126,NA,5
Light,ACVR2A,Adipose - Subcutaneous,10.795,adipose_tissue,47
Light,ACVR2A,Adipose - Visceral (Omentum),7.564,adipose_tissue,41
Light,ACVR2A,Adrenal Gland,3.2645,adrenal_gland,31
Light,ACVR2A,Artery - Aorta,5.099,aorta,33
Light,ACVR2A,Artery - Coronary,5.64,coronary_artery,33
Light,ACVR2A,Artery - Tibial,7.767,NA,40
Light,ACVR2A,Bladder,13.9,urinary_bladder,48
Light,ACVR2A,Brain - Amygdala,3.0335,amygdala,33
Light,ACVR2A,Brain - Anterior cingulate cortex (BA24),3.063,brain,33
Light,ACVR2A,Brain - Caudate (basal ganglia),2.0045,brain,25
Light,ACVR2A,Brain - Cerebellar Hemisphere,13.76,cerebellar_hemisphere,49
Light,ACVR2A,Brain - Cerebellum,11.7,cerebellum,45
Light,ACVR2A,Brain - Cortex,3.9175,prefrontal_cortex,32
Light,ACVR2A,Brain - Frontal Cortex (BA9),4.965,frontal_cortex,36
Light,ACVR2A,Brain - Hippocampus,2.693,hippocampus,31
Light,ACVR2A,Brain - Hypothalamus,4.278,brain,35
Light,ACVR2A,Brain - Nucleus accumbens (basal ganglia),3.316,brain,31
Light,ACVR2A,Brain - Putamen (basal ganglia),1.58,brain,24
Light,ACVR2A,Brain - Spinal cord (cervical c-1),3.313,spinal_cord,30
Light,ACVR2A,Brain - Substantia nigra,2.1725,brain,27
Light,ACVR2A,Breast - Mammary Tissue,9.71,breast,45
Light,ACVR2A,Cervix - Ectocervix,9.487,ectocervix,41
Light,ACVR2A,Cervix - Endocervix,9.137,uterine_cervix,38
Light,ACVR2A,Colon - Sigmoid,8.502,colon,43
Light,ACVR2A,Colon - Transverse,6.804,colon,38
Light,ACVR2A,Esophagus - Gastroesophageal Junction,9.8505,esophagus,48
Light,ACVR2A,Esophagus - Mucosa,8.474,esophagus,46
